id	subject	predicate	object	knowledge_level	agent_type	primary_knowledge_source	publications	role	concentration_value	concentration_unit	organoid_type	evidence
PMC:12830083--mentions--NCBIGene:22416	PMC:12830083	biolink:mentions	NCBIGene:22416	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12830083		12.0	%	other	12% WNT‐3A
PMC:12830848--mentions--PUBCHEM.COMPOUND:56841751	PMC:12830848	biolink:mentions	PUBCHEM.COMPOUND:56841751	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12830848	supplement	10.0	ng/ml	other	supplemented with 10 ng/ml epidermal growth factor (EGF, Corning)
PMC:12830848--mentions--CHEBI:137694	PMC:12830848	biolink:mentions	CHEBI:137694	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12830848	supplement	10.0	μM	other	10 μM ROCK inhibitor (Y-27632, STEMCELL Technologies)
PMC:12837672--mentions--NCBIGene:100113425	PMC:12837672	biolink:mentions	NCBIGene:100113425	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12837672	promote the formation of neural precursors and optic vesicle-like structures	1.5	nM	retinal	to promote the formation of neural precursors and optic vesicle-like structures
PMC:12837672--mentions--CHEBI:75393	PMC:12837672	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12837672	ROCK inhibitor	10.0	µM	retinal	ROCK inhibitor, 1254
PMC:12837672--mentions--Cellosaurus:CVCL_9S39	PMC:12837672	biolink:mentions	Cellosaurus:CVCL_9S39	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12837672				retinal	
PMC:12838547--mentions--NCBIGene:100525086	PMC:12838547	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12838547	proliferation			lung	included FGF10
PMC:12838547--mentions--CHEBI:91091	PMC:12838547	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12838547	WNT agonist			lung	a WNT agonist
PMC:12838547--mentions--NCBIGene:397281	PMC:12838547	biolink:mentions	NCBIGene:397281	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12838547				lung	
PMC:12838547--mentions--CHEBI:86193	PMC:12838547	biolink:mentions	CHEBI:86193	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12838547	Notch pathway inhibitor			lung	a γ-secretase inhibitor that blocks the Notch pathway
PMC:12838547--mentions--NCBIGene:778701	PMC:12838547	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12838547				lung	
PMC:12838547--mentions--NCBIGene:100622113	PMC:12838547	biolink:mentions	NCBIGene:100622113	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12838547	WNT activator			lung	WNT activators
PMC:12838547--mentions--NCBIGene:100313715	PMC:12838547	biolink:mentions	NCBIGene:100313715	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12838547				lung	containing key growth factors R-spondin
PMC:12838547--mentions--PUBCHEM.COMPOUND:155011957	PMC:12838547	biolink:mentions	PUBCHEM.COMPOUND:155011957	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12838547				lung	
PMC:12838547--mentions--NCBIGene:100113425	PMC:12838547	biolink:mentions	NCBIGene:100113425	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12838547				lung	
PMC:12842532--mentions--CHEBI:91091	PMC:12842532	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12842532	agonist	4.0	μM	other	containing 4 μM CHIR99021
PMC:12842532--mentions--NCBIGene:100113425	PMC:12842532	biolink:mentions	NCBIGene:100113425	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12842532	growth factor	1.25	ng/mL	other	1.25 ng/mL BMP4
PMC:12842532--mentions--CHEBI:81351	PMC:12842532	biolink:mentions	CHEBI:81351	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12842532	growth factor	1.0	ng/mL	other	1 ng/mL of Activin A
PMC:12847054--mentions--CHEBI:78510	PMC:12847054	biolink:mentions	CHEBI:78510	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847054	inhibitor	5.0	µM	retinal	Day 3: Add 100 µL SSM +5 µM Dorsomorphin +10 µM SB-431542 to each well
PMC:12847054--mentions--CHEBI:91108	PMC:12847054	biolink:mentions	CHEBI:91108	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847054	inhibitor	10.0	µM	retinal	Day 3: Add 100 µL SSM +5 µM Dorsomorphin +10 µM SB-431542 to each well
PMC:12847054--mentions--NCBIGene:4155959	PMC:12847054	biolink:mentions	NCBIGene:4155959	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847054	growth factor	20.0	ng/mL	retinal	NB + 10 ng/mL EGF +20 ng/mL FGF-2
PMC:12847054--mentions--NCBIGene:1950	PMC:12847054	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847054	growth factor	10.0	ng/mL	retinal	NB + 10 ng/mL EGF +20 ng/mL FGF-2
PMC:12847054--mentions--NCBIGene:397495	PMC:12847054	biolink:mentions	NCBIGene:397495	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847054	growth factor	20.0	ng/mL	retinal	NB + 20 ng/mL BDNF +20 ng/mL NT-3 + 1% ECM
PMC:12847054--mentions--NCBIGene:532393	PMC:12847054	biolink:mentions	NCBIGene:532393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847054	growth factor	20.0	ng/mL	retinal	NB + 20 ng/mL BDNF +20 ng/mL NT-3 + 1% ECM
PMC:12847054--mentions--NCBIGene:100136517	PMC:12847054	biolink:mentions	NCBIGene:100136517	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847054	growth factor	10.0	ng/mL	retinal	
PMC:12847054--mentions--NCBIGene:921105	PMC:12847054	biolink:mentions	NCBIGene:921105	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847054	signaling factor	40.0	ng/ml	retinal	NB + 1% ECM +40 ng/ml T3
PMC:12847054--mentions--NCBIGene:100113425	PMC:12847054	biolink:mentions	NCBIGene:100113425	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847054	signaling factor	1.5	µM	retinal	Add 100 µL 3D medium + ROCK inhibitor +1% ECM
PMC:12847443--mentions--NCBIGene:1950	PMC:12847443	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847443	development			gastric	EGF, R-spondin-1, Noggin, Wnt3a, FGF2, FGF10, A83-01 (a TGF-β inhibitor), and nicotinamide contribute epithelial development
PMC:12847443--mentions--NCBIGene:100622113	PMC:12847443	biolink:mentions	NCBIGene:100622113	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847443	development			gastric	EGF, R-spondin-1, Noggin, Wnt3a, FGF2, FGF10, A83-01 (a TGF-β inhibitor), and nicotinamide contribute epithelial development
PMC:12847443--mentions--NCBIGene:778701	PMC:12847443	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847443	development			gastric	EGF, R-spondin-1, Noggin, Wnt3a, FGF2, FGF10, A83-01 (a TGF-β inhibitor), and nicotinamide contribute epithelial development
PMC:12847443--mentions--NCBIGene:482208	PMC:12847443	biolink:mentions	NCBIGene:482208	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847443	development			gastric	EGF, R-spondin-1, Noggin, Wnt3a, FGF2, FGF10, A83-01 (a TGF-β inhibitor), and nicotinamide contribute epithelial development
PMC:12847443--mentions--NCBIGene:443306	PMC:12847443	biolink:mentions	NCBIGene:443306	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847443	development			gastric	EGF, R-spondin-1, Noggin, Wnt3a, FGF2, FGF10, A83-01 (a TGF-β inhibitor), and nicotinamide contribute epithelial development
PMC:12847443--mentions--NCBIGene:100525086	PMC:12847443	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847443	development			gastric	EGF, R-spondin-1, Noggin, Wnt3a, FGF2, FGF10, A83-01 (a TGF-β inhibitor), and nicotinamide contribute epithelial development
PMC:12847443--mentions--CHEBI:233322	PMC:12847443	biolink:mentions	CHEBI:233322	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847443	development			gastric	EGF, R-spondin-1, Noggin, Wnt3a, FGF2, FGF10, A83-01 (a TGF-β inhibitor), and nicotinamide contribute epithelial development
PMC:12847443--mentions--CHEBI:17154	PMC:12847443	biolink:mentions	CHEBI:17154	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12847443	development			gastric	EGF, R-spondin-1, Noggin, Wnt3a, FGF2, FGF10, A83-01 (a TGF-β inhibitor), and nicotinamide contribute epithelial development
PMC:12864042--mentions--NCBIGene:443306	PMC:12864042	biolink:mentions	NCBIGene:443306	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12864042	supplement	10.0	ng/ml	kidney	supplemented with FGF2 (10 ng/ml)
PMC:12864042--mentions--CHEBI:91091	PMC:12864042	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12864042	supplement		µM	kidney	supplemented with CHIR99021 (CHIR) at a final concentration of 5- 8 µM
PMC:12864042--mentions--CHEBI:78510	PMC:12864042	biolink:mentions	CHEBI:78510	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12864042	supplement	100.0	nM	kidney	
PMC:12864042--mentions--NCBIGene:5506249	PMC:12864042	biolink:mentions	NCBIGene:5506249	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12864042	supplement	10.0	ng/ml	kidney	supplemented with activin at a final concentration of 10 ng/ml
PMC:12864042--mentions--NCBIGene:396717	PMC:12864042	biolink:mentions	NCBIGene:396717	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12864042	supplement	10.0	ng/ml	kidney	
PMC:12864042--mentions--NCBIGene:100313715	PMC:12864042	biolink:mentions	NCBIGene:100313715	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12864042	supplement			kidney	
PMC:12864042--mentions--Cellosaurus:CVCL_VU02	PMC:12864042	biolink:mentions	Cellosaurus:CVCL_VU02	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12864042				kidney	
PMC:12864791--mentions--PUBCHEM.COMPOUND:46209426	PMC:12864791	biolink:mentions	PUBCHEM.COMPOUND:46209426	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12864791	supplement	2.0	µM	intestinal	media supplemented with 2 µM Thiazovivin
PMC:12864791--mentions--UNII:53T7IN77LC	PMC:12864791	biolink:mentions	UNII:53T7IN77LC	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12864791	supplement	200.0	nM	intestinal	counter-selected with 200 nM fialuridine (FIAU)
PMC:12865037--mentions--CHEBI:92773	PMC:12865037	biolink:mentions	CHEBI:92773	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12865037	viability	10.0	µM	other	supplemented with 10 µM Y-27,632
PMC:12865037--mentions--CHEBI:91091	PMC:12865037	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12865037	signaling	6.0	µM	other	
PMC:12872464--mentions--NCBIGene:778701	PMC:12872464	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12872464	conditioned medium			other	10% Noggin-conditioned medium
PMC:12872464--mentions--PR:000014330	PMC:12872464	biolink:mentions	PR:000014330	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12872464	conditioned medium			other	10% R-spondin 1 conditioned medium
PMC:12872464--mentions--NCBIGene:1950	PMC:12872464	biolink:mentions	NCBIGene:1950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12872464	growth factor	50.0	ng/ml	other	50 ng ml −1 EGF
PMC:12872464--mentions--CHEBI:85278	PMC:12872464	biolink:mentions	CHEBI:85278	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12872464	hormone	1.0	nM	other	1 nM dihydrotestosterone (5α-Androstan-17β-ol-3-one, DHT
PMC:12875692--mentions--CHEBI:26536	PMC:12875692	biolink:mentions	CHEBI:26536	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12875692	development			liver	By adding relevant cytokines and active compounds to the culture medium, PSCs can be induced to differentiate into liver progenitor cells
PMC:12875692--mentions--PR:000008534	PMC:12875692	biolink:mentions	PR:000008534	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12875692				liver	Interactions between cells and the matrix activate the fibroblast growth factor (FGF) and BMP pathways
PMC:12882664--mentions--NCBIGene:100622113	PMC:12882664	biolink:mentions	NCBIGene:100622113	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12882664		500.0	ng/ml	other	500 ng/ml R-spondin-1
PMC:12882664--mentions--NCBIGene:397281	PMC:12882664	biolink:mentions	NCBIGene:397281	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12882664		25.0	ng/ml	other	25 ng/ml FGF7
PMC:12882664--mentions--NCBIGene:100525086	PMC:12882664	biolink:mentions	NCBIGene:100525086	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12882664		100.0	ng/ml	other	100 ng/ml FGF10
PMC:12882664--mentions--NCBIGene:778701	PMC:12882664	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12882664		100.0	ng/ml	other	100 ng/ml Noggin
PMC:12882664--mentions--CHEBI:233322	PMC:12882664	biolink:mentions	CHEBI:233322	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12882664		500.0	nM	other	500 nM A83-01
PMC:12882664--mentions--CHEBI:79090	PMC:12882664	biolink:mentions	CHEBI:79090	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12882664		500.0	nM	other	500 nM SB202190
PMC:12882664--mentions--CHEBI:75393	PMC:12882664	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12882664		5.0	μM	other	5 μM Y-27632
PMC:12892906--mentions--NCBIGene:778701	PMC:12892906	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12892906	differentiation	4.0	μM	kidney	BDM supplemented with Noggin (PeproTech) and Chiron99021 (Axon Medchem) for 4 days, 4 μM on the first day
PMC:12892906--mentions--CHEBI:81351	PMC:12892906	biolink:mentions	CHEBI:81351	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12892906	differentiation	10.0	ng/mL	kidney	BDM with Activin A 10 ng/mL (PeproTech) for the next 3 days
PMC:12892906--mentions--NCBIGene:396717	PMC:12892906	biolink:mentions	NCBIGene:396717	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12892906	differentiation	10.0	ng/mL	kidney	From day 7 to day 14, FGF-9 was added at 10 ng/mL (R&D Systems)
PMC:12892906--mentions--CHEBI:75393	PMC:12892906	biolink:mentions	CHEBI:75393	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12892906	apoptosis inhibitor	10.0	μM	kidney	Before nucleofection, hiPSCs were pretreated with the apoptosis inhibitor Y-27632 (10 μM) for 2 hours
PMC:12893041--mentions--NCBIGene:2253	PMC:12893041	biolink:mentions	NCBIGene:2253	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12893041	morphogen			cerebral	Secreted FGF8 and WNT1, along with other transcription factors, form a positive feedback loop driving each other's expression
PMC:12893041--mentions--NCBIGene:100525462	PMC:12893041	biolink:mentions	NCBIGene:100525462	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12893041	morphogen			cerebral	Secreted FGF8 and WNT1, along with other transcription factors, form a positive feedback loop driving each other's expression
PMC:12893041--mentions--NCBIGene:608860	PMC:12893041	biolink:mentions	NCBIGene:608860	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12893041	morphogen			cerebral	
PMC:12893041--mentions--PUBCHEM.COMPOUND:155011957	PMC:12893041	biolink:mentions	PUBCHEM.COMPOUND:155011957	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12893041	morphogen			cerebral	
PMC:12893041--mentions--NCBIGene:443306	PMC:12893041	biolink:mentions	NCBIGene:443306	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12893041	induces hindbrain fate			cerebral	treatment with insulin and FGF2, which induces a hindbrain fate
PMC:12893041--mentions--NCBIGene:494460	PMC:12893041	biolink:mentions	NCBIGene:494460	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12893041	chemoattractant			cerebral	treatment with stromal cell-derived factor 1 (SDF-1), a chemoattractant that is secreted from the meninges in the developing cerebellum
PMC:12893041--mentions--NCBIGene:100518950	PMC:12893041	biolink:mentions	NCBIGene:100518950	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12893041	promotes proliferation and survival			cerebral	
PMC:12893041--mentions--CHEBI:91091	PMC:12893041	biolink:mentions	CHEBI:91091	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12893041	activate WNT signalling			cerebral	followed by activation of WNT signalling (CHIR-99021)
PMC:12893041--mentions--CHEBI:91108	PMC:12893041	biolink:mentions	CHEBI:91108	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12893041	TGF-β inhibition			cerebral	TGF-β inhibition with SB431542, which promotes the formation of neuroectoderm
PMC:12893041--mentions--NCBIGene:778701	PMC:12893041	biolink:mentions	NCBIGene:778701	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12893041	inhibits TGF-β			cerebral	dual SMAD inhibition (SB431542/noggin)
PMC:12893407--mentions--NCBIGene:100136118	PMC:12893407	biolink:mentions	NCBIGene:100136118	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12893407	angiogenic growth factor			other	supplementation with the angiogenic growth factor VEGF, which rescued capillary structures
PMC:12893407--mentions--NCBIGene:397157	PMC:12893407	biolink:mentions	NCBIGene:397157	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12893407				other	VEGF‐A
PMC:12893407--mentions--NCBIGene:100487606	PMC:12893407	biolink:mentions	NCBIGene:100487606	prediction	automated_agent	infores:organoid-protocol-atlas	PMC:12893407				other	VEGF‐C
